scorer,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000
3508,,,1.0,107.289,250.136,1.0,105.475,271.684,1.0,98.648,290.648,1.0,96.728,311.587,1.0,104.179,331.266,1.0,109.37,354.354,1.0,131.246,377.147,1.0,166.444,382.554,1.0,205.704,379.08,1.0,234.499,345.762,1.0,356.598,111.484,1.0,315.817,100.389,1.0,298.712,94.952,1.0,277.763,88.716,1.0,253.008,85.028,1.0,233.423,81.759,1.0,206.565,80.219,1.0,182.748,74.858,1.0,155.385,67.187,0.9900000095367432,147.515,69.248,0.9599999785423279,126.31,43.022,0.26499998569488525
3509,121.243,230.821,0.9950000047683716,104.64,246.209,1.0,101.444,267.455,1.0,96.898,285.977,1.0,97.208,305.753,1.0,103.902,328.656,1.0,109.716,353.388,1.0,130.692,376.796,1.0,165.732,382.601,1.0,205.749,379.263,1.0,234.4,345.927,1.0,377.825,107.11,1.0,337.816,99.224,1.0,319.056,90.538,1.0,298.518,86.968,1.0,277.717,81.435,1.0,253.508,82.367,1.0,231.335,82.57,1.0,199.169,76.949,1.0,170.726,76.627,1.0,137.952,77.528,1.0,125.579,42.723,1.0
3510,116.141,227.775,0.43799999356269836,103.196,245.215,1.0,101.675,261.825,1.0,97.375,282.897,1.0,97.975,301.963,1.0,103.145,325.47,1.0,109.156,350.211,1.0,129.37,375.175,1.0,165.28,382.265,1.0,205.77,379.302,1.0,234.549,346.012,1.0,397.602,112.943,1.0,355.947,102.847,1.0,335.973,98.695,1.0,317.679,90.235,1.0,293.804,85.386,1.0,271.405,88.889,1.0,251.304,88.002,1.0,221.45,84.509,1.0,188.538,87.018,1.0,142.815,90.037,1.0,119.272,57.336,1.0
3511,,,1.0,101.646,232.176,1.0,96.918,252.719,1.0,97.685,269.394,1.0,93.867,295.818,1.0,98.961,315.84,1.0,102.872,345.401,1.0,125.214,368.6,1.0,162.618,379.434,1.0,203.262,376.577,1.0,229.962,352.246,1.0,408.807,119.454,1.0,365.845,110.83,1.0,349.873,105.244,1.0,330.7,97.702,1.0,309.086,91.229,1.0,288.214,89.171,1.0,266.978,81.787,1.0,239.89,73.87,1.0,203.69,78.359,1.0,173.943,81.842,1.0,,,1.0
3512,,,1.0,103.354,215.581,1.0,99.759,238.61,1.0,94.925,257.645,1.0,94.395,279.768,1.0,95.045,300.703,1.0,94.981,328.434,1.0,113.491,356.286,1.0,145.23,369.479,1.0,176.157,379.188,1.0,208.821,372.337,1.0,403.419,119.743,1.0,362.193,108.48,1.0,349.716,100.466,1.0,337.057,92.333,1.0,312.907,88.009,1.0,292.913,80.977,1.0,271.46,73.388,1.0,241.051,64.221,1.0,206.132,67.411,1.0,162.337,75.233,1.0,135.682,57.578,1.0
3513,108.146,213.65,0.984000027179718,101.552,219.126,1.0,98.372,241.244,1.0,95.618,258.419,1.0,92.493,279.781,1.0,90.909,301.496,1.0,88.624,329.088,1.0,110.762,356.017,1.0,141.97,371.204,1.0,175.619,372.267,1.0,210.758,370.285,1.0,396.51,122.344,1.0,361.402,111.179,1.0,344.748,99.666,1.0,330.849,91.776,1.0,313.749,86.473,1.0,293.155,77.465,1.0,270.919,74.066,1.0,239.613,63.022,1.0,206.296,62.634,1.0,169.144,69.578,1.0,134.124,55.398,1.0
3514,,,1.0,101.301,213.19,1.0,96.018,230.281,1.0,93.019,249.526,1.0,90.472,273.735,1.0,89.605,297.502,1.0,88.84,323.758,1.0,108.006,354.237,1.0,136.863,371.527,1.0,171.015,375.693,1.0,207.985,370.16,1.0,397.326,123.966,1.0,361.605,110.815,1.0,345.904,98.064,1.0,330.482,91.04,1.0,312.329,86.387,1.0,291.539,77.79,1.0,266.974,73.154,1.0,234.474,60.978,1.0,204.627,61.372,1.0,168.053,69.313,1.0,133.198,55.154,1.0
3515,,,1.0,95.789,206.864,1.0,97.591,228.071,1.0,94.47,246.705,1.0,94.913,265.788,1.0,95.688,285.748,1.0,98.528,310.86,1.0,109.595,341.239,1.0,129.02,370.092,1.0,168.946,379.649,1.0,209.067,369.394,1.0,398.876,122.944,1.0,363.084,110.059,1.0,349.118,100.142,1.0,331.121,90.277,1.0,312.752,84.815,1.0,291.222,76.584,1.0,268.134,72.966,1.0,236.977,60.381,1.0,204.704,60.519,1.0,166.185,68.328,1.0,132.726,54.965,1.0
3516,,,1.0,100.579,204.632,1.0,95.731,225.359,1.0,95.053,241.911,1.0,96.424,265.337,1.0,103.394,278.675,1.0,109.805,301.097,1.0,116.968,330.532,1.0,129.554,358.979,1.0,164.837,379.17,1.0,209.505,369.648,1.0,401.355,126.452,1.0,362.051,109.992,1.0,347.233,98.971,1.0,331.551,90.051,1.0,312.879,84.956,1.0,291.815,77.547,1.0,269.915,73.066,1.0,239.928,60.237,1.0,202.672,61.431,1.0,161.862,67.962,1.0,132.415,53.157,1.0
3517,,,1.0,102.426,204.816,1.0,98.035,225.832,1.0,97.406,242.965,1.0,100.9,264.55,1.0,105.912,278.796,1.0,112.769,299.742,1.0,121.084,329.336,1.0,135.701,357.098,1.0,178.833,379.17,1.0,220.805,367.234,1.0,397.725,122.285,1.0,362.009,108.561,1.0,345.056,95.616,1.0,329.907,89.357,1.0,312.333,85.458,1.0,291.364,77.9,1.0,268.762,73.54,1.0,238.475,61.274,1.0,202.969,62.85,1.0,164.074,69.004,1.0,132.444,54.624,1.0
3518,,,1.0,103.963,200.128,1.0,101.344,222.031,1.0,98.541,239.033,1.0,104.137,259.485,1.0,106.024,276.1,1.0,110.174,295.914,1.0,115.213,324.882,1.0,130.41,353.883,1.0,162.357,368.413,1.0,219.919,368.155,1.0,397.314,121.235,1.0,361.407,106.831,1.0,343.709,99.2,1.0,327.318,88.688,1.0,311.304,81.9,1.0,291.093,78.015,1.0,268.088,74.767,1.0,239.202,61.339,1.0,204.043,63.917,1.0,145.943,75.771,1.0,132.704,52.752,0.8920000195503235
3519,116.73,158.121,1.0,104.103,201.697,1.0,100.474,218.452,1.0,94.788,237.463,1.0,94.66,254.967,1.0,95.86,269.986,1.0,92.562,289.751,1.0,99.641,323.177,1.0,116.031,354.543,1.0,151.545,372.979,1.0,193.834,371.106,1.0,397.103,120.948,1.0,361.118,106.741,1.0,343.708,99.578,1.0,328.54,88.659,1.0,312.638,83.47,1.0,291.413,78.256,1.0,270.121,70.07,1.0,238.962,62.163,1.0,204.813,63.593,1.0,169.258,66.405,1.0,140.437,67.174,0.7400000095367432
3520,111.607,158.043,1.0,95.274,202.115,1.0,96.722,219.636,1.0,91.378,237.321,1.0,89.562,254.715,1.0,87.911,270.016,1.0,90.271,287.83,1.0,86.152,320.812,1.0,98.389,352.267,1.0,132.605,375.932,1.0,179.379,372.827,1.0,401.656,119.086,1.0,361.283,108.779,1.0,344.923,96.515,1.0,330.284,89.382,1.0,311.998,85.092,1.0,290.627,78.461,1.0,270.92,70.94,1.0,239.986,61.654,1.0,203.876,62.174,1.0,166.337,65.595,1.0,141.236,65.906,0.996999979019165
3521,89.614,164.828,0.9750000238418579,85.258,202.575,1.0,84.432,223.322,1.0,85.367,239.04,1.0,87.909,256.37,1.0,90.041,270.157,1.0,94.06,287.413,1.0,87.133,319.409,1.0,97.047,352.281,1.0,132.722,375.125,1.0,179.46,373.475,1.0,400.621,118.674,1.0,361.267,108.526,1.0,345.209,96.561,1.0,329.923,88.805,1.0,311.907,84.136,1.0,290.951,77.887,1.0,268.578,73.98,1.0,239.32,61.482,1.0,205.045,62.915,1.0,171.502,66.37,1.0,140.217,66.756,1.0
3522,68.608,189.405,0.9290000200271606,78.065,188.866,1.0,80.425,210.656,1.0,79.543,230.122,1.0,83.379,248.649,1.0,89.688,270.624,1.0,92.931,288.936,1.0,86.702,320.529,1.0,95.99,352.751,1.0,132.867,374.65,1.0,178.585,370.325,1.0,400.443,124.429,1.0,362.028,110.089,1.0,346.466,98.229,1.0,331.93,90.145,1.0,312.839,85.517,1.0,291.239,78.27,1.0,269.378,73.605,1.0,239.633,61.375,1.0,208.563,60.973,1.0,172.859,64.606,1.0,131.768,54.799,1.0
3523,91.769,140.626,0.9990000128746033,77.934,163.425,1.0,78.025,186.536,1.0,78.943,206.158,1.0,86.43,230.736,1.0,91.332,252.948,1.0,97.064,281.59,1.0,94.983,310.691,1.0,104.62,345.325,1.0,132.159,371.236,1.0,178.915,370.69,1.0,398.102,123.008,1.0,361.146,110.235,1.0,345.039,97.67,1.0,331.122,90.853,1.0,312.501,86.498,1.0,291.156,78.297,1.0,269.106,73.669,1.0,239.514,61.156,1.0,206.715,60.336,1.0,171.237,64.99,1.0,132.398,54.786,1.0
3524,98.72,129.228,1.0,75.696,146.463,1.0,76.045,166.116,1.0,78.607,187.941,1.0,84.443,213.439,1.0,89.715,236.703,1.0,91.501,260.368,1.0,100.442,292.239,1.0,109.077,326.51,1.0,131.99,353.26,1.0,177.274,357.865,1.0,396.15,126.976,1.0,360.716,110.189,1.0,342.473,97.284,1.0,330.601,89.505,1.0,311.341,85.185,1.0,290.815,78.201,1.0,269.001,73.756,1.0,239.541,60.875,1.0,206.542,60.565,1.0,171.544,64.646,1.0,131.91,55.272,1.0
3525,98.609,122.518,0.8799999952316284,81.662,136.283,1.0,78.008,159.502,1.0,78.651,182.341,1.0,80.753,201.307,1.0,82.175,221.504,1.0,84.885,249.756,1.0,92.859,281.955,1.0,106.305,315.869,1.0,132.781,335.962,1.0,175.654,340.724,1.0,389.279,116.373,1.0,,,1.0,346.903,93.827,1.0,332.64,90.431,1.0,310.676,87.566,1.0,287.909,80.183,1.0,267.348,73.639,1.0,232.148,66.853,1.0,201.971,65.548,1.0,165.98,75.582,1.0,132.315,54.615,1.0
3526,110.436,130.067,1.0,82.739,147.982,1.0,78.242,166.993,1.0,74.2,184.051,1.0,74.95,208.824,1.0,74.591,230.114,1.0,76.651,254.096,1.0,85.547,285.923,1.0,95.456,317.935,1.0,128.086,342.807,1.0,169.682,338.909,1.0,397.495,118.373,1.0,358.738,107.502,1.0,342.482,98.094,1.0,326.5,89.262,1.0,307.994,84.119,1.0,288.756,79.088,1.0,268.818,72.322,1.0,232.85,64.123,1.0,202.572,63.955,1.0,167.397,68.128,1.0,129.826,57.154,1.0
3527,122.597,143.128,1.0,100.996,150.937,1.0,89.928,173.27,1.0,76.751,188.101,1.0,73.684,214.954,1.0,73.149,237.194,1.0,70.541,257.669,1.0,70.755,291.882,1.0,84.429,324.181,1.0,116.942,345.122,1.0,157.106,343.436,1.0,396.965,124.215,1.0,361.477,108.37,1.0,343.99,99.446,1.0,329.419,88.805,1.0,311.196,85.427,1.0,291.066,79.823,1.0,271.112,72.27,1.0,235.733,64.131,1.0,203.973,64.744,1.0,168.828,66.721,0.9990000128746033,,,1.0
3528,128.028,137.01,1.0,104.514,149.235,1.0,90.635,171.395,1.0,82.557,190.426,1.0,79.538,212.85,1.0,76.717,235.11,1.0,73.558,254.892,1.0,72.32,288.171,1.0,75.962,324.969,1.0,102.579,351.727,1.0,147.535,350.188,1.0,392.969,138.769,1.0,362.603,111.304,1.0,344.468,96.056,1.0,330.828,88.08,1.0,314.601,85.335,1.0,293.716,79.076,1.0,268.098,75.998,1.0,242.961,65.539,1.0,210.662,63.76,1.0,181.397,67.269,1.0,,,1.0
3529,131.215,130.678,1.0,103.749,144.36,1.0,94.879,159.923,1.0,84.658,180.616,1.0,78.838,201.604,1.0,75.274,225.307,1.0,72.982,247.673,1.0,71.944,281.505,1.0,78.871,315.79,1.0,103.207,344.04,1.0,148.486,350.815,1.0,384.625,155.399,1.0,361.063,117.526,1.0,345.386,102.307,1.0,330.826,89.24,1.0,314.694,82.849,1.0,297.177,77.717,1.0,276.161,70.846,1.0,248.15,61.677,1.0,215.497,62.376,1.0,144.055,68.284,0.9990000128746033,,,1.0
3530,140.125,124.02,1.0,109.313,138.806,1.0,98.157,157.364,1.0,86.933,175.15,1.0,79.187,195.008,1.0,73.128,215.83,1.0,72.587,239.922,1.0,70.38,270.946,1.0,84.442,304.822,1.0,109.791,330.99,1.0,154.184,335.933,1.0,379.706,156.757,1.0,355.779,121.953,1.0,343.922,104.086,1.0,326.885,87.927,1.0,309.44,79.758,1.0,291.988,73.229,1.0,270.739,63.952,1.0,240.837,54.001,1.0,208.141,51.019,0.9980000257492065,203.35,51.555,0.8989999890327454,,,1.0
3531,153.958,127.758,1.0,123.827,140.781,1.0,109.424,159.476,1.0,93.497,172.369,1.0,83.527,190.413,1.0,78.342,210.748,1.0,75.407,234.92,1.0,71.056,266.929,1.0,76.475,301.279,1.0,104.067,330.672,1.0,144.336,334.209,1.0,384.983,150.35,1.0,356.951,119.805,1.0,343.641,103.35,1.0,327.213,87.67,1.0,306.532,80.244,1.0,291.454,71.537,1.0,274.727,65.924,1.0,245.518,60.102,1.0,207.494,56.59,1.0,162.206,66.368,1.0,132.56,52.648,0.7020000219345093
3532,163.939,118.107,1.0,136.027,133.595,1.0,120.822,151.695,1.0,102.795,168.693,1.0,93.764,185.015,1.0,85.09,201.813,1.0,72.808,227.589,1.0,65.72,255.804,1.0,64.537,291.612,1.0,87.03,324.559,1.0,131.582,334.373,1.0,393.287,155.93,1.0,365.404,122.55,1.0,348.866,109.898,1.0,330.616,94.178,1.0,313.959,83.479,1.0,295.933,73.717,1.0,279.349,66.906,1.0,247.331,56.003,1.0,209.39,52.058,1.0,174.338,61.616,1.0,,,1.0
3533,166.254,107.004,1.0,142.263,130.239,1.0,128.425,143.283,1.0,112.21,159.628,1.0,98.216,176.709,1.0,88.355,190.486,1.0,70.92,209.047,1.0,54.921,235.795,1.0,45.972,270.434,1.0,53.393,304.709,1.0,88.433,336.113,1.0,391.435,165.432,1.0,369.108,131.375,1.0,354.329,111.098,1.0,336.922,96.631,1.0,320.513,87.351,1.0,303.688,82.852,1.0,286.824,73.727,1.0,260.725,59.821,1.0,225.859,48.935,1.0,187.509,54.673,1.0,,,1.0
3534,163.491,82.565,0.9959999918937683,143.98,112.211,1.0,130.402,128.424,1.0,118.922,143.646,1.0,107.029,164.138,1.0,93.929,182.423,1.0,80.901,199.73,1.0,65.389,230.113,1.0,57.544,264.438,1.0,65.719,299.985,1.0,99.828,327.861,1.0,400.652,178.702,1.0,373.056,138.721,1.0,360.797,124.337,1.0,342.646,106.638,1.0,326.088,96.549,1.0,311.035,88.71,1.0,290.67,74.015,1.0,267.126,58.918,1.0,238.169,48.609,1.0,190.242,51.462,0.953000009059906,,,1.0
3535,163.187,73.084,1.0,140.527,104.557,1.0,130.374,119.239,1.0,120.622,136.196,1.0,110.658,157.462,1.0,102.411,173.94,1.0,94.791,198.421,1.0,82.322,228.754,1.0,72.834,263.006,1.0,78.487,299.337,1.0,114.035,328.062,1.0,411.453,181.658,1.0,381.977,147.712,1.0,368.691,131.375,1.0,351.625,115.884,1.0,336.759,106.236,1.0,317.404,90.919,1.0,301.475,77.782,1.0,277.409,61.24,1.0,252.03,46.551,1.0,227.191,46.158,1.0,,,1.0
3536,172.871,59.128,1.0,147.108,93.002,1.0,139.306,112.395,1.0,127.192,127.328,1.0,123.367,151.296,1.0,118.05,167.187,1.0,110.715,193.03,1.0,95.71,220.958,1.0,86.143,256.54,1.0,93.437,292.57,1.0,127.06,319.074,1.0,418.189,185.191,1.0,386.775,152.521,1.0,374.601,135.326,1.0,361.821,118.147,1.0,346.942,103.959,1.0,330.201,90.638,1.0,312.499,73.407,1.0,286.844,53.048,1.0,259.672,42.129,1.0,235.284,38.139,0.9950000047683716,,,1.0
3537,173.736,47.008,1.0,154.496,77.805,1.0,145.099,97.203,1.0,136.92,115.88,1.0,126.812,137.062,1.0,120.407,159.654,1.0,111.652,183.068,1.0,96.574,210.196,1.0,86.208,245.847,1.0,94.425,278.969,1.0,126.142,309.114,1.0,422.225,195.278,1.0,396.468,153.143,1.0,383.791,138.522,1.0,368.825,120.84,1.0,352.26,107.222,1.0,336.034,92.299,1.0,317.258,82.613,1.0,293.572,63.649,1.0,267.358,50.729,1.0,243.213,46.745,1.0,,,1.0
3538,171.472,34.633,1.0,151.726,72.937,1.0,144.292,90.178,1.0,135.93,107.827,1.0,128.748,132.844,1.0,120.158,153.707,1.0,110.328,170.938,1.0,90.156,201.71,1.0,81.972,234.164,1.0,87.496,270.339,1.0,119.157,299.13,1.0,422.976,195.836,1.0,398.265,161.059,1.0,384.998,142.952,1.0,370.756,130.034,1.0,353.346,119.117,1.0,339.537,104.799,1.0,318.69,88.839,1.0,290.289,74.362,1.0,258.8,64.067,1.0,228.014,61.028,0.9990000128746033,,,1.0
3539,167.625,32.506,1.0,150.346,71.501,1.0,144.48,89.541,1.0,136.591,108.125,1.0,127.356,129.744,1.0,121.216,147.151,1.0,110.714,166.394,1.0,99.534,192.823,1.0,91.52,225.785,1.0,95.739,262.658,1.0,123.03,292.601,1.0,408.61,206.989,1.0,390.327,169.102,1.0,381.75,149.573,1.0,371.166,131.112,1.0,351.761,119.618,1.0,338.641,103.954,1.0,321.174,86.493,1.0,294.95,71.258,1.0,256.601,60.375,1.0,213.305,59.07,1.0,,,1.0
3540,155.279,30.454,1.0,148.347,71.632,1.0,142.259,89.98,1.0,135.988,110.412,1.0,126.937,127.049,1.0,123.299,143.289,1.0,116.625,160.439,1.0,103.435,191.508,1.0,97.642,224.608,1.0,104.513,264.111,1.0,137.135,294.084,1.0,386.832,215.74,1.0,381.799,167.327,1.0,372.345,148.622,1.0,363.208,130.865,1.0,348.05,116.423,1.0,332.835,98.468,1.0,319.238,84.282,1.0,296.277,62.35,1.0,261.01,51.379,1.0,226.95,55.09,1.0,,,1.0
3541,146.624,33.264,1.0,143.569,75.388,1.0,144.545,92.269,1.0,140.761,107.035,1.0,138.541,121.636,1.0,137.586,139.959,1.0,137.454,158.986,1.0,127.606,188.931,1.0,116.27,224.741,1.0,112.517,263.233,1.0,141.939,297.597,1.0,386.784,216.617,1.0,380.523,167.735,1.0,375.53,150.523,1.0,369.141,135.085,1.0,354.444,121.703,1.0,345.008,106.375,1.0,323.096,88.538,1.0,300.419,70.854,1.0,277.457,59.978,1.0,241.244,57.74,1.0,,,1.0
3542,147.484,34.716,1.0,144.182,76.198,1.0,142.927,93.445,1.0,139.295,108.501,1.0,139.462,124.241,1.0,139.604,143.063,1.0,140.57,160.191,1.0,134.979,192.241,1.0,125.243,224.546,1.0,120.51,267.339,1.0,152.803,300.701,1.0,394.768,218.756,1.0,385.934,174.105,1.0,380.663,158.066,1.0,370.764,138.124,1.0,358.269,121.623,1.0,348.048,107.361,1.0,327.233,88.274,1.0,303.853,68.638,1.0,282.99,51.93,1.0,252.577,53.203,0.9700000286102295,,,1.0
3543,139.1,28.41,1.0,142.572,74.394,1.0,141.918,90.927,1.0,139.623,108.733,1.0,142.374,124.507,1.0,144.626,143.721,1.0,142.043,157.338,1.0,140.502,188.878,1.0,136.598,223.511,1.0,136.784,267.184,1.0,171.436,298.303,1.0,401.957,228.067,1.0,386.992,176.292,1.0,379.118,161.523,1.0,368.18,141.431,1.0,356.183,128.691,1.0,353.499,112.569,1.0,336.884,89.118,1.0,312.985,66.323,1.0,292.913,48.78,1.0,252.053,43.987,1.0,213.926,39.096,1.0
3544,142.028,21.041,1.0,141.825,71.149,1.0,141.504,88.857,1.0,140.097,105.535,1.0,144.384,124.091,1.0,148.561,137.691,1.0,143.508,158.332,1.0,143.04,186.952,1.0,138.947,224.155,1.0,140.427,265.555,1.0,174.054,296.822,1.0,395.646,221.531,1.0,387.326,174.156,1.0,383.053,157.213,1.0,375.012,139.121,1.0,366.557,124.221,1.0,361.273,107.012,1.0,355.0,91.726,1.0,333.138,68.772,1.0,310.697,48.777,1.0,268.477,37.932,1.0,219.198,40.789,1.0
3545,148.773,19.458,1.0,143.023,68.774,1.0,142.759,88.23,1.0,141.87,103.967,1.0,144.982,121.649,1.0,149.49,135.585,1.0,144.68,156.173,1.0,143.585,185.028,1.0,140.536,223.456,1.0,142.544,261.775,1.0,175.201,295.924,1.0,402.074,223.538,1.0,392.015,177.173,1.0,384.786,159.206,1.0,374.169,137.281,1.0,365.964,122.12,1.0,354.716,107.111,1.0,344.618,90.69,1.0,331.691,67.87,0.9290000200271606,,,1.0,,,1.0,,,1.0
3546,138.769,27.668,1.0,143.495,70.284,1.0,144.967,87.595,1.0,144.558,101.576,1.0,147.302,118.893,1.0,151.115,134.026,1.0,148.024,152.998,1.0,145.417,183.103,1.0,144.33,224.111,1.0,146.715,261.302,1.0,174.257,296.836,1.0,408.195,218.768,1.0,392.954,179.787,1.0,385.974,156.447,1.0,376.594,143.455,1.0,365.324,126.661,1.0,359.874,108.641,1.0,349.609,91.376,1.0,333.927,70.245,1.0,308.167,47.674,1.0,265.877,39.79,1.0,219.322,38.528,1.0
3547,135.412,19.865,1.0,142.629,66.092,1.0,144.928,82.676,1.0,144.346,100.393,1.0,145.549,118.737,1.0,149.989,136.048,1.0,151.996,153.227,1.0,147.192,182.778,1.0,146.398,222.465,1.0,151.448,259.854,1.0,173.958,296.339,1.0,409.964,217.309,1.0,394.033,179.107,1.0,387.672,158.479,1.0,375.463,147.084,1.0,372.358,130.568,1.0,357.054,113.232,1.0,349.052,95.105,1.0,334.88,71.393,1.0,309.858,49.238,1.0,276.793,43.389,1.0,226.308,40.358,1.0
3548,132.458,14.361,1.0,141.004,60.309,1.0,143.68,77.303,1.0,141.607,92.395,1.0,145.501,109.674,1.0,151.146,128.287,1.0,149.387,145.018,1.0,148.626,178.893,1.0,152.847,213.202,1.0,164.358,252.884,1.0,,,1.0,408.077,217.33,1.0,393.556,177.938,1.0,385.53,156.484,1.0,373.505,140.484,1.0,365.303,122.699,1.0,355.438,108.256,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
3549,122.393,10.665,1.0,136.961,57.844,1.0,140.574,74.18,1.0,143.039,90.622,1.0,145.224,106.462,1.0,150.215,120.773,1.0,149.033,145.355,1.0,152.599,177.009,1.0,154.985,213.895,1.0,166.312,250.956,1.0,198.074,282.549,1.0,411.144,221.877,1.0,396.118,182.255,1.0,385.412,159.079,1.0,373.742,143.216,1.0,366.085,127.867,1.0,354.866,116.294,1.0,346.607,89.738,1.0,329.914,69.203,1.0,309.55,50.104,1.0,276.209,43.035,1.0,218.785,40.632,1.0
3550,117.036,6.803,1.0,131.797,53.177,1.0,136.991,71.036,1.0,140.126,87.621,1.0,145.499,102.011,1.0,150.799,117.486,1.0,,,1.0,151.795,172.476,1.0,159.296,212.838,1.0,170.06,249.351,1.0,197.616,280.812,1.0,417.147,233.095,1.0,400.62,188.91,1.0,392.313,173.653,1.0,383.273,156.792,1.0,370.812,136.245,1.0,366.779,118.767,1.0,350.715,93.077,1.0,328.421,67.266,1.0,310.147,48.863,1.0,266.347,43.39,1.0,227.225,42.922,1.0
3551,121.767,9.997,1.0,139.837,53.411,1.0,139.355,70.695,1.0,140.319,86.273,1.0,142.214,103.996,1.0,147.227,119.745,1.0,150.886,136.637,1.0,150.832,168.079,1.0,162.004,208.07,1.0,176.378,242.865,1.0,206.333,272.884,1.0,428.742,246.788,1.0,408.182,200.283,1.0,403.051,181.126,1.0,393.283,161.941,1.0,383.383,139.438,1.0,373.809,123.072,1.0,359.867,106.331,1.0,344.719,75.849,1.0,323.982,50.603,1.0,283.64,44.314,1.0,243.896,39.165,1.0
